count_session,count_hit,totals_newVisits,geoNetwork_latitude,geoNetwork_longitude,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,visitId_threshold,earliest_visit_number,avg_visit_time,days_since_first_visit,visits_per_day,bounce_rate,num_interactions,bounces,time_on_site,transactionRevenue,has_converted
32,6977,0,25.2048,55.2708,14435,0,451.09375,0.0,1.0,2,1617095849,166,14,30,225.06451612903223,0.0,26535,0,0,176559449,1
2,243,0,25.4052,55.5136,835,0,417.5,0.0,1.0,2,1616316933,7,12,5,40.5,0.0,260,0,0,123290543,1
25,3971,0,25.2048,55.2708,8572,0,342.88,0.0,1.0,6,1617181627,152,11,30,128.09677419354838,0.0,12167,0,9854,603296923,1
2,129,0,25.2048,55.2708,390,0,195.0,0.0,1.0,5,1615877881,40,10,15,8.0625,0.0,552,0,1336,0,0
10,813,0,25.2048,55.2708,1659,0,165.9,0.0,1.0,2,1615201714,19,14,30,26.225806451612904,0.0,2433,0,2290,0,0
21,605,0,25.2048,55.2708,19859,19859,945.6666666666665,945.6666666666665,0.1428571428571428,6,1617298883,7,13,29,75.13333333333334,0.04,3121,0,14633,98217560,1
21,1419,0,25.2048,55.2708,4534,0,215.9047619047619,0.0,1.0,4,1617197254,336,13,26,52.55555555555556,0.0,3784,0,11992,0,0
6,735,0,25.2048,55.2708,2969,0,494.83333333333326,0.0,1.0,45,1617003514,58,16,19,36.75,0.0,956,0,882,0,0
9,659,0,24.4539,54.3773,2618,0,290.8888888888889,0.0,1.0,4,1616152383,1,15,16,38.76470588235294,0.0,659,0,882,0,0
22,3970,0,24.4539,54.3773,10386,0,472.09090909090907,0.0,1.0,2,1616892108,4,11,28,136.89655172413794,0.0,12159,0,2538,302101025,1
6,423,0,25.2048,55.2708,1742,0,290.3333333333333,0.0,1.0,4,1617289447,2,21,3,105.75,0.0,423,0,33501,0,0
21,1608,0,24.4539,54.3773,7254,0,345.42857142857144,0.0,1.0,5,1617299274,251,10,25,61.84615384615385,0.0,6225,0,17480,0,0
20,3406,0,24.4539,54.3773,5761,0,288.05,0.0,1.0,4,1617179241,1,11,15,212.875,0.0,3406,0,505,41669502,1
37,7941,0,24.1302,55.8023,8113,0,219.27027027027023,0.0,1.0,4,1616943549,1,15,29,264.7,0.0,22024,0,224,67914665,1
20,2531,0,25.2048,55.2708,6681,1702,334.05,85.1,0.95,2,1617282214,3,12,28,87.48275862068965,0.05,10738,0,0,318597475,1
1,74,0,25.4052,55.5136,156,0,156.0,0.0,1.0,4,1616189043,41,21,0,74.0,0.0,238,0,942,0,0
13,555,0,24.4539,54.3773,3894,2318,299.53846153846155,178.30769230769232,0.9230769230769232,4,1616614179,329,20,29,18.5,0.0,13182,0,32914,1268036193,1
12,1570,0,25.2048,55.2708,6004,3630,500.33333333333326,302.5,0.9166666666666666,2,1617202936,2,12,29,56.86666666666667,0.0,22053,0,36310,0,0
8,80,0,24.4539,54.3773,1080,0,135.0,0.0,1.0,2,1610355934,21,11,10,7.272727272727272,0.0,1101,0,0,58567597,1
30,1790,0,25.2048,55.2708,7240,1272,241.33333333333337,42.4,0.9666666666666666,5,1617169508,87,11,23,74.58333333333333,0.0,6526,0,90,0,0
2,393,0,25.2048,55.2708,2039,0,1019.5,0.0,1.0,48,1614246892,82,10,8,43.666666666666664,0.0,980,0,1689,0,0
9,346,0,25.2048,55.2708,565,0,62.77777777777778,0.0,1.0,2,1617209954,2,12,30,11.161290322580646,0.0,4565,0,20568,108917244,1
1,16,0,25.2048,55.2708,3041,3041,3041.0,3041.0,0.0,57,1615407219,136,20,0,165.0,0.0,270,0,15908,0,0
16,1428,0,25.2048,55.2708,6438,0,402.375,0.0,1.0,5,1617213475,28,16,26,52.888888888888886,0.0,9848,0,1611,0,0
5,543,0,25.2048,55.2708,3036,661,607.2,132.2,0.8,44,1617263937,11,9,7,67.875,0.0,966,0,12804,0,0
39,6627,0,25.3463,55.4209,5999,0,153.82051282051282,0.0,1.0,2,1617271831,108,9,30,213.7741935483871,0.0,27464,0,373,192748966,1
5,226,0,25.2048,55.2708,1047,0,209.4,0.0,1.0,4,1617209606,16,11,22,9.826086956521738,0.0,564,0,3584,0,0
22,896,0,25.2048,55.2708,3353,0,152.4090909090909,0.0,1.0,11,1617210762,227,12,25,34.46153846153846,0.0,2865,0,7244,0,0
32,3469,0,25.3463,55.4209,18663,5701,583.21875,178.15625,0.84375,3,1617287611,105,16,30,111.90322580645162,0.0,12660,0,27530,136159517,0
18,3090,0,25.3463,55.4209,5196,0,288.6666666666667,0.0,1.0,2,1617293461,54,12,30,99.6774193548387,0.0,11387,0,644,0,0
11,690,0,25.2048,55.2708,3092,851,281.09090909090907,77.36363636363636,0.909090909090909,18,1616946297,23,15,26,25.555555555555557,0.0,2217,0,77631,13637458800,1
22,3965,0,25.8007,55.9762,6214,0,282.45454545454544,0.0,1.0,2,1617243594,229,13,30,127.90322580645162,0.0,27788,0,10249,122544464,1
9,1728,0,24.4539,54.3773,8586,7365,954.0,818.3333333333335,0.5555555555555555,4,1615571747,11,14,15,108.0,0.0,1728,0,9896,448249737,0
9,1407,0,24.4539,54.3773,3312,0,368.0,0.0,1.0,2,1617283627,63,15,26,52.111111111111114,0.0,7283,0,8548,133570027,1
37,1799,0,25.2048,55.2708,13145,5585,355.27027027027026,150.94594594594594,0.8648648648648649,6,1617097811,19,8,26,66.62962962962963,0.0,8547,0,22282,3771725829,0
3,277,0,25.4052,55.5136,669,0,223.0,0.0,1.0,7,1617147140,2,22,10,25.181818181818183,0.0,277,0,395,0,0
3,161,0,25.2048,55.2708,362,0,120.66666666666669,0.0,1.0,5,1615127485,42,10,16,9.470588235294116,0.0,618,0,972,0,0
21,1498,0,24.4539,54.3773,5323,0,253.47619047619048,0.0,1.0,10,1617101979,80,12,30,48.32258064516129,0.0,5218,0,1249,0,0
51,6745,0,25.2048,55.2708,21227,496,416.2156862745098,9.72549019607843,0.9607843137254902,2,1617268093,1,11,30,219.48387096774192,0.0,18652,0,12329,130874694,1
27,2028,0,25.2048,55.2708,9573,3844,354.55555555555554,142.37037037037038,0.925925925925926,55,1617295409,9,13,30,69.96774193548387,0.0,10700,0,4063,203652202,1
5,295,0,25.2048,55.2708,894,0,178.8,0.0,1.0,2,1615360894,129,11,28,10.172413793103448,0.0,4045,0,2052,0,0
6,749,0,25.2048,55.2708,2265,0,377.5,0.0,1.0,30,1608828298,1,14,25,28.807692307692307,0.0,832,0,2326,54315976,1
5,1029,0,25.2048,55.2708,1003,0,200.6,0.0,1.0,3,1617300842,21,14,22,44.73913043478261,0.0,2731,0,1268,0,0
15,951,0,25.2048,55.2708,3894,0,259.6,0.0,1.0,18,1617298883,202,8,27,33.964285714285715,0.0,2417,0,3262,0,0
12,1972,0,24.4539,54.3773,15386,7850,1282.1666666666667,654.1666666666666,0.8333333333333333,7,1616959629,17,15,16,116.0,0.0,1989,0,8710,52780432,0
23,2213,0,25.2048,55.2708,3330,0,144.7826086956522,0.0,1.0,2,1611693507,6,15,28,76.3103448275862,0.0,2213,0,1185,27675226,1
14,1317,0,24.4539,54.3773,7233,3507,516.6428571428571,250.5,0.7142857142857143,15,1617257743,2,11,21,69.31818181818181,0.67,1525,4,156824,617486880,1
25,2354,0,25.2048,55.2708,14804,3475,592.16,139.0,0.92,5,1617197148,11,18,28,81.17241379310344,0.0,17322,0,5484,0,0
24,2773,0,25.2048,55.2708,16462,3288,685.9166666666666,137.0,0.875,6,1617208913,150,11,27,99.03571428571429,0.0,7473,0,270566,325437921,1
5,884,0,25.2048,55.2708,1101,0,220.2,0.0,1.0,4,1616584381,8,13,24,35.36,0.0,4897,0,34976,2463163700,1
26,1795,0,25.2048,55.2708,9395,1653,361.34615384615387,63.57692307692308,0.9615384615384616,6,1616332999,20,14,30,57.903225806451616,0.0,1879,0,192,0,0
18,1017,0,25.2048,55.2708,2828,1728,157.11111111111111,96.0,0.8333333333333333,8,1617301240,67,14,29,33.9,0.0,5024,0,2128,0,0
1,43,0,25.2048,55.2708,115,0,115.0,0.0,1.0,4,1616041844,30,5,0,43.0,0.0,43,0,116,0,0
68,10819,0,25.3463,55.4209,50382,7653,740.9117647058822,112.54411764705884,0.926470588235294,4,1617256189,1,10,30,357.35483870967744,0.0,23554,0,141476,60509353,1
7,298,0,24.4539,54.3773,4824,4824,689.1428571428571,689.1428571428571,0.0,46,1616500540,9,9,29,41.53333333333333,0.0,1643,0,84137,0,0
11,401,0,0.0,0.0,7196,6112,654.1818181818181,555.6363636363636,0.5454545454545454,4,1616694963,6,10,25,23.03846153846154,0.0,965,0,1572,0,0
13,1599,0,24.4539,54.3773,10504,1821,808.0,140.07692307692307,0.8461538461538461,50,1617188404,122,14,30,51.58064516129032,0.0,6100,0,901,0,0
11,557,0,25.2048,55.2708,6036,0,548.7272727272727,0.0,1.0,2,1617257320,80,14,26,20.62962962962963,0.0,6588,0,19173,315236090,1
28,4245,0,25.2048,55.2708,23414,3232,836.2142857142856,115.42857142857144,0.9285714285714286,54,1617186540,86,11,24,169.8,0.0,5555,0,6744,0,0
13,1561,0,24.4539,54.3773,3127,0,240.53846153846155,0.0,1.0,3,1617297958,1,11,27,55.75,0.0,12197,0,2978,105846797,1
9,253,0,25.2048,55.2708,1043,0,115.88888888888889,0.0,1.0,6,1617137269,74,13,27,9.035714285714286,0.0,4663,0,1852,174347246,1
20,3495,0,39.0438,-77.4874,4498,0,224.9,0.0,1.0,2,1617100437,4,11,23,145.625,0.0,8956,0,1802,0,0
9,1916,0,25.2048,55.2708,15691,8853,1743.4444444444443,983.6666666666665,0.5555555555555555,6,1616833588,18,10,14,127.73333333333332,0.0,3228,0,5864,30166470,0
22,2725,0,25.3463,55.4209,4479,0,203.5909090909091,0.0,1.0,2,1617272815,1,14,28,93.96551724137933,0.0,7557,0,679,40062817,1
54,2069,0,24.4539,54.3773,36510,27632,676.1111111111111,511.7037037037037,0.6481481481481481,61,1617194814,202,9,29,108.36666666666666,0.0,5978,0,2155,0,0
47,8402,0,25.2048,55.2708,15650,0,332.97872340425533,0.0,1.0,2,1617304386,3,13,29,280.06666666666666,0.0,15613,0,1422,0,0
6,1070,0,25.2048,55.2708,985,0,164.16666666666666,0.0,1.0,2,1616588586,12,13,16,62.94117647058823,0.0,8868,0,864,0,0
27,4121,0,24.4539,54.3773,3331,0,123.37037037037037,0.0,1.0,2,1617293417,154,11,29,137.36666666666667,0.0,15644,0,0,26231650,1
5,629,0,25.3463,55.4209,1853,0,370.6,0.0,1.0,4,1616636867,31,7,27,22.464285714285715,0.0,800,0,436,0,0
51,6572,0,25.2048,55.2708,15709,0,308.01960784313724,0.0,1.0,2,1617262891,164,12,30,212.0,0.0,28362,0,2140,150435491,1
16,2402,0,24.4539,54.3773,4797,0,299.8125,0.0,1.0,2,1616683028,5,11,10,218.36363636363637,0.0,6047,0,0,156253636,1
3,777,0,25.2048,55.2708,3103,0,1034.3333333333333,0.0,1.0,53,1617286888,5,11,0,777.0,0.0,777,0,10184,0,0
13,2709,0,25.3463,55.4209,2621,441,201.6153846153846,33.92307692307692,0.9230769230769232,2,1615545331,1,12,26,102.62962962962963,0.0,9982,0,1565,39531206,0
43,4647,0,24.4539,54.3773,26233,11326,610.0697674418604,263.3953488372093,0.7906976744186046,2,1617298267,1,11,29,186.06666666666663,0.0,28660,0,8273,0,0
7,647,0,25.2048,55.2708,2060,1498,294.2857142857143,214.0,0.8571428571428571,44,1617253624,18,7,18,34.05263157894737,0.0,2099,0,42,0,0
13,2418,0,24.4539,54.3773,6534,0,502.61538461538464,0.0,1.0,2,1617188096,123,12,29,80.6,0.0,14716,0,316,0,0
60,10517,0,24.4539,54.3773,19283,594,321.3833333333333,9.9,0.9833333333333332,10,1617200660,17,13,29,350.56666666666666,0.0,35386,0,134,0,0
31,1058,0,24.1302,55.8023,3663,1642,118.16129032258064,52.96774193548387,0.9354838709677418,5,1617276813,234,15,29,35.266666666666666,0.0,3498,0,4771,139124244,1
7,1514,0,25.2048,55.2708,5460,0,780.0,0.0,1.0,4,1617301115,31,18,27,54.07142857142857,0.0,6328,0,5488,0,0
33,2388,0,24.1302,55.8023,17309,0,524.5151515151515,0.0,1.0,9,1617262766,225,9,25,91.84615384615384,0.0,7570,0,2105,0,0
7,602,0,25.2048,55.2708,2470,0,352.85714285714283,0.0,1.0,18,1617165558,57,9,21,27.363636363636363,0.0,675,0,1489,0,0
9,792,0,25.2048,55.2708,3938,0,437.55555555555554,0.0,1.0,4,1616501149,230,17,27,28.285714285714285,0.0,1396,0,1754,0,0
8,396,0,25.2048,55.2708,2033,875,254.125,109.375,0.875,5,1612680342,27,12,30,12.774193548387096,0.0,1008,0,268,0,0
26,1305,0,25.8007,55.9762,7020,0,270.0,0.0,1.0,3,1617283783,108,10,29,43.5,0.0,2968,0,264,0,0
13,414,0,25.2048,55.2708,3205,0,246.53846153846155,0.0,1.0,4,1617298328,103,14,23,17.25,0.0,2748,0,252,23346038,1
4,103,0,25.4052,55.5136,346,0,86.5,0.0,1.0,7,1616606581,26,15,14,6.866666666666666,0.0,159,0,5280,0,0
11,1346,0,24.4539,54.3773,2322,0,211.0909090909091,0.0,1.0,2,1617210821,12,12,19,67.3,0.0,9636,0,332,205073301,1
9,1546,0,25.2048,55.2708,3864,0,429.33333333333326,0.0,1.0,5,1617110450,72,12,21,70.27272727272727,0.0,9217,0,2878,0,0
7,1225,0,24.4539,54.3773,3266,1029,466.57142857142856,147.0,0.8571428571428571,39,1617173455,236,10,28,42.241379310344826,0.0,1890,0,12848,0,0
10,586,0,25.2048,55.2708,1836,0,183.6,0.0,1.0,44,1617018289,256,13,30,18.903225806451612,0.0,1239,0,14,0,0
25,4753,0,24.4539,54.3773,24640,3975,985.6,159.0,0.88,48,1617244721,1,16,30,153.38709677419354,0.0,8531,0,5192,0,0
5,429,0,25.2048,55.2708,1215,0,243.0,0.0,1.0,4,1617020432,73,12,20,20.428571428571427,0.0,627,0,1989,0,0
6,473,0,25.2048,55.2708,2269,0,378.16666666666674,0.0,1.0,54,1617189435,85,12,27,16.892857142857142,0.0,3392,0,2181,0,0
28,1032,0,25.2048,55.2708,3930,473,140.35714285714286,16.892857142857142,0.9642857142857144,4,1617160051,349,14,30,33.29032258064516,0.0,11325,0,3058,0,0
18,1393,0,24.4539,54.3773,6404,3836,355.77777777777777,213.11111111111111,0.8333333333333333,5,1616802513,72,10,29,46.43333333333333,0.0,3658,0,848,0,0
24,1077,0,25.2048,55.2708,6694,3266,278.9166666666667,136.08333333333334,0.9166666666666666,6,1617161816,167,12,27,38.464285714285715,0.0,3038,0,1712,0,0
2,221,0,25.2048,55.2708,812,0,406.0,0.0,1.0,1,1617006100,21,15,29,7.366666666666665,0.0,415,0,1608,0,0
4,153,0,25.3463,55.4209,3809,3809,952.25,952.25,0.0,6,1616344126,1,15,21,44.09090909090909,0.6,1412,0,3914,147823379,1
1,27,0,24.4539,54.3773,9,0,9.0,0.0,1.0,1,1616428661,7,16,0,27.0,0.0,526,0,762,50054451,1
55,2236,0,25.2048,55.2708,9584,0,174.25454545454545,0.0,1.0,2,1610825668,9,16,29,74.53333333333333,0.0,4575,0,14156,258815732,1
20,2215,0,25.2048,55.2708,11957,0,597.85,0.0,1.0,8,1616876631,38,15,23,92.29166666666669,0.0,7834,0,5497,29035814,1
12,650,0,25.2048,55.2708,5037,1478,419.75,123.16666666666669,0.9166666666666666,6,1617221065,33,13,22,28.26086956521739,0.0,1001,0,92368,1102655120,1
15,2191,0,25.2048,55.2708,7147,2949,476.46666666666664,196.6,0.6666666666666666,8,1617294158,1,10,28,85.24137931034483,0.0,11402,0,10323,0,0
1,103,0,25.2048,55.2708,267,0,267.0,0.0,1.0,2,1615779189,9,4,0,103.0,0.0,1642,0,2836,272235228,0
17,970,0,25.2048,55.2708,7639,372,449.35294117647067,21.88235294117647,0.8823529411764705,4,1617281136,188,15,29,32.333333333333336,0.0,2920,0,4547,0,0
13,752,0,25.3463,55.4209,4108,2102,316.0,161.69230769230768,0.9230769230769232,4,1617190905,37,12,29,25.066666666666663,0.0,3242,0,235282,3742744602,1
35,975,0,25.4052,55.5136,34349,34349,981.4,981.4,0.0857142857142857,52,1617138463,533,15,29,136.0,0.11,10872,0,70775,0,0
51,5670,0,24.1302,55.8023,21046,8895,412.66666666666674,174.41176470588235,0.8235294117647058,4,1617298250,4,15,28,220.31034482758625,0.0,26385,0,127,0,0
54,4437,0,25.2048,55.2708,37102,13632,687.074074074074,252.44444444444449,0.9074074074074074,8,1617291899,123,16,28,153.0,0.0,9735,0,244,0,0
5,1508,0,25.2048,55.2708,1438,0,287.6,0.0,1.0,5,1609306577,84,7,7,188.5,0.0,1508,0,1094,0,0
28,2742,0,24.4539,54.3773,9143,2317,326.5357142857143,82.75,0.9285714285714286,20,1613130426,1,13,30,88.45161290322581,0.0,6217,0,0,180897730,1
58,7634,0,25.2048,55.2708,38427,9184,662.5344827586207,158.3448275862069,0.8793103448275861,53,1617193584,742,11,30,246.25806451612905,0.0,24468,0,1549,0,0
2,257,0,25.2048,55.2708,506,0,253.0,0.0,1.0,5,1615666605,22,20,17,14.27777777777778,0.0,384,0,2989,323450795,1
1,65,0,25.3463,55.4209,76,0,76.0,0.0,1.0,4,1617101429,31,11,0,65.0,0.0,121,0,76,0,0
7,1068,0,24.4539,54.3773,6094,0,870.5714285714284,0.0,1.0,4,1617007895,5,9,8,118.66666666666669,0.0,1068,0,2570,0,0
9,884,0,24.4539,54.3773,4190,255,465.55555555555554,28.333333333333332,0.8888888888888888,5,1617274901,47,14,28,30.482758620689655,0.0,5520,0,209926,574446701,1
8,238,0,24.4539,54.3773,616,0,77.0,0.0,1.0,5,1616890060,6,8,11,19.833333333333332,0.0,590,0,58,0,0
13,3491,0,25.2048,55.2708,8179,3379,629.1538461538462,259.9230769230769,0.9230769230769232,4,1616666741,3,13,29,124.53333333333332,0.0,7812,0,4650,0,0
15,998,0,24.4539,54.3773,4687,0,312.46666666666664,0.0,1.0,49,1616979461,8,18,28,34.41379310344828,0.0,2566,0,2892,0,0
24,4530,0,25.2048,55.2708,9571,0,398.79166666666674,0.0,1.0,3,1616798200,7,18,29,151.0,0.0,8677,0,0,62728015,1
13,1422,0,25.2048,55.2708,3706,0,285.0769230769231,0.0,1.0,6,1615836686,66,11,28,49.03448275862069,0.0,5379,0,0,16049769,1
42,9327,0,25.2048,55.2708,12621,0,300.5,0.0,1.0,4,1617274724,4,12,30,300.8709677419355,0.0,39272,0,3851,108591167,1
3,116,0,25.2048,55.2708,1394,1332,464.66666666666674,444.0,0.6666666666666666,2,1616545902,7,12,28,11.413793103448276,0.0,1395,0,17410,488573120,0
9,2129,0,25.2048,55.2708,3161,0,351.22222222222223,0.0,1.0,3,1617301141,37,13,27,76.03571428571429,0.0,7616,0,379,25728602,1
41,3832,0,25.2048,55.2708,17071,6427,416.36585365853654,156.7560975609756,0.7073170731707316,18,1616997036,3,8,29,127.73333333333332,0.0,19425,0,90188,1715105054,1
35,7152,0,24.4539,54.3773,5465,0,156.14285714285714,0.0,1.0,2,1617193005,9,10,25,275.0769230769231,0.0,37361,0,1460,135479563,1
4,1153,0,25.2048,55.2708,1864,0,466.0,0.0,1.0,6,1616497328,2,9,8,128.11111111111111,0.0,2906,0,0,72273575,1
93,13922,0,25.2048,55.2708,26530,0,285.26881720430106,0.0,1.0,2,1617301641,2,14,29,464.06666666666666,0.0,31095,0,4308,103566705,1
19,1280,0,25.2048,55.2708,7931,357,417.42105263157896,18.789473684210527,0.9473684210526316,18,1617295328,50,15,30,41.29032258064516,0.0,3904,0,685502,315829600,1
39,1705,0,25.8007,55.9762,9080,247,232.8205128205128,6.333333333333333,0.9743589743589745,4,1617101028,3,13,27,60.892857142857146,0.0,1705,0,107,0,0
73,17814,0,24.4539,54.3773,16169,0,221.4931506849315,0.0,1.0,2,1617226768,276,12,30,574.6451612903226,0.0,85660,0,3573,23087695,1
37,7973,0,24.4539,54.3773,12033,0,325.2162162162162,0.0,1.0,2,1617289406,8,15,29,265.76666666666665,0.0,22119,0,300,0,0
34,855,0,25.2048,55.2708,2667,1370,78.44117647058822,40.294117647058826,0.9411764705882352,11,1617256643,158,12,29,28.5,0.0,5196,0,90,0,0
46,4545,0,25.2048,55.2708,25352,2830,551.1304347826087,61.52173913043478,0.9565217391304348,45,1617298006,59,11,28,156.72413793103448,0.0,8525,0,38117,1365060004,0
5,653,0,25.2048,55.2708,1316,0,263.2,0.0,1.0,2,1617086482,2,15,11,54.416666666666664,0.0,3062,0,1136,117589322,1
6,561,0,25.2048,55.2708,2564,0,427.33333333333326,0.0,1.0,4,1617296995,1,13,7,70.125,0.0,561,0,4620,0,0
54,9794,0,24.4539,54.3773,18000,0,333.3333333333333,0.0,1.0,2,1617279864,16,12,29,326.46666666666664,0.0,22617,0,7281,553709632,1
22,4100,0,25.2048,55.2708,4395,0,199.77272727272728,0.0,1.0,4,1617296164,68,19,28,141.3793103448276,0.0,16141,0,689,217719980,1
4,81,0,25.2048,55.2708,174,0,43.5,0.0,1.0,3,1617217869,169,13,21,3.6818181818181817,0.0,3713,0,2064,60658820,1
12,2486,0,25.2048,55.2708,2969,0,247.41666666666663,0.0,1.0,2,1616737762,64,14,29,82.86666666666666,0.0,5860,0,67,24230857,1
6,221,0,25.2048,55.2708,487,0,81.16666666666667,0.0,1.0,4,1616838295,208,12,24,8.84,0.0,1953,0,189,0,0
16,2794,0,25.2048,55.2708,12582,10294,786.375,643.375,0.625,6,1617254492,35,13,22,121.47826086956522,0.0,3777,0,13446,59094147,0
29,1883,0,25.2048,55.2708,13816,0,476.41379310344826,0.0,1.0,44,1617283460,220,15,28,64.93103448275862,0.0,7934,0,2642,98819198,1
18,1259,0,24.4539,54.3773,2307,0,128.16666666666666,0.0,1.0,2,1617190940,7,10,26,46.629629629629626,0.0,5609,0,337,22148394,1
16,3711,0,25.3463,55.4209,7009,0,438.0625,0.0,1.0,8,1617294226,43,14,28,127.96551724137932,0.0,18854,0,0,59082184,1
50,4777,0,25.2048,55.2708,23040,11864,460.8,237.28,0.84,54,1617193577,1,12,30,164.96774193548387,0.0,8101,0,2965,0,0
23,5722,0,24.1302,55.8023,6617,0,287.69565217391306,0.0,1.0,3,1617127612,9,12,26,211.92592592592592,0.0,17400,0,0,191642206,1
6,2016,0,25.2048,55.2708,4136,0,689.3333333333334,0.0,1.0,3,1617120631,147,19,28,69.51724137931035,0.0,10524,0,233,0,0
4,1043,0,25.2048,55.2708,1517,0,379.25,0.0,1.0,4,1610895425,73,17,2,347.6666666666667,0.0,1043,0,1982,27253297,1
2,260,0,24.4539,54.3773,1525,1525,762.5,762.5,0.5,4,1613321728,12,8,3,65.0,0.0,516,0,3050,137901930,1
32,1733,0,25.3463,55.4209,4292,0,134.125,0.0,1.0,4,1617295561,114,11,28,59.758620689655174,0.0,7449,0,6500,0,0
76,8081,0,24.4539,54.3773,60917,49520,801.5394736842105,651.578947368421,0.5921052631578946,6,1617049119,27,15,30,383.96774193548384,0.47,27902,0,109068,0,0
8,514,0,25.2048,55.2708,1738,698,217.25,87.25,0.875,4,1617050301,21,14,15,32.125,0.0,2548,0,2816,78791284,0
31,2160,0,25.2048,55.2708,15304,4744,493.6774193548387,153.03225806451613,0.8709677419354838,5,1617266551,131,12,30,69.6774193548387,0.0,9127,0,1462,0,0
39,8251,0,25.2048,55.2708,16502,0,423.12820512820514,0.0,1.0,4,1617302026,17,12,29,275.03333333333336,0.0,25619,0,4218,40691532,1
9,212,0,25.3463,55.4209,2218,35,246.44444444444449,3.888888888888889,0.8888888888888888,4,1617043694,4,16,24,8.84,0.0,1332,0,51311,0,0
2,85,0,25.2048,55.2708,640,0,320.0,0.0,1.0,4,1609065560,1,8,0,85.0,0.0,85,0,840,0,0
27,5504,0,25.2048,55.2708,6329,0,234.40740740740745,0.0,1.0,2,1617267746,90,13,29,183.46666666666667,0.0,13043,0,224,0,0
25,1820,0,25.2048,55.2708,10264,0,410.56,0.0,1.0,3,1617286901,11,14,28,62.758620689655174,0.0,13675,0,1426,0,0
8,187,0,25.2048,55.2708,542,0,67.75,0.0,1.0,4,1616417824,53,12,26,6.925925925925926,0.0,484,0,204,0,0
8,302,0,25.2048,55.2708,1696,0,212.0,0.0,1.0,5,1617253504,63,15,30,9.741935483870968,0.0,4070,0,204,0,0
20,1091,0,25.2048,55.2708,3749,0,187.45,0.0,1.0,5,1617273668,29,11,30,35.193548387096776,0.0,2448,0,1304,0,0
8,1216,0,25.2048,55.2708,6363,364,795.375,45.5,0.875,4,1617285780,57,10,29,40.53333333333333,0.0,7932,0,14517,353943024,1
8,642,0,24.4539,54.3773,5229,1311,653.625,163.875,0.875,4,1616973744,1,11,20,32.476190476190474,0.0,682,0,162,0,0
5,464,0,25.2048,55.2708,632,295,126.4,59.0,0.8,2,1615613967,9,6,16,29.58823529411765,0.0,8196,0,316,16090389,1
12,457,0,25.2048,55.2708,3962,0,330.1666666666667,0.0,1.0,6,1616828444,62,17,28,15.758620689655173,0.0,980,0,13600,0,0
11,969,0,25.2048,55.2708,2869,0,260.8181818181818,0.0,1.0,2,1617265572,11,15,29,32.3,0.0,5943,0,1224,68745386,1
20,2961,0,25.2048,55.2708,5895,457,294.75,22.85,0.95,2,1617263006,7,8,28,103.86206896551724,0.0,14653,0,2096,185613741,1
7,91,0,24.4539,54.3773,4071,4071,581.5714285714286,581.5714285714286,0.2857142857142857,7,1613888296,1,17,7,70.0,0.0,560,0,16332,0,0
1,252,0,25.2048,55.2708,4229,4229,4229.0,4229.0,0.0,55,1616080502,118,15,0,252.0,0.0,252,0,16920,25047712,0
9,1263,0,25.2048,55.2708,3478,367,386.44444444444446,40.77777777777778,0.7777777777777777,2,1617175464,1,15,26,48.92592592592592,0.2,5595,0,3632,14484102,1
15,194,0,24.4539,54.3773,6722,6722,448.1333333333334,448.1333333333334,0.2666666666666666,62,1616079816,1,15,28,31.0,0.0,923,0,3916,73837056,0
16,2923,0,25.2048,55.2708,6966,0,435.375,0.0,1.0,2,1617275445,15,14,27,104.39285714285714,0.0,7793,0,2857,657841621,1
22,3513,0,25.2048,55.2708,2940,0,133.63636363636363,0.0,1.0,2,1617275613,1,10,26,130.11111111111111,0.0,13923,0,0,35093904,1
14,1354,0,25.2048,55.2708,7028,0,502.0,0.0,1.0,44,1617256523,168,12,26,50.148148148148145,0.0,6720,0,398,0,0
45,2442,0,25.2048,55.2708,15613,389,346.9555555555556,8.644444444444444,0.9777777777777776,24,1617171344,504,12,30,78.7741935483871,0.0,9247,0,1356,0,0
15,2126,0,25.2048,55.2708,11161,5152,744.0666666666667,343.46666666666664,0.8666666666666667,24,1616916481,205,12,25,81.76923076923077,0.0,12216,0,1713,0,0
50,9838,0,24.4539,54.3773,14163,0,283.26,0.0,1.0,2,1617297724,6,13,30,317.35483870967744,0.0,22222,0,15547,316802077,1
1,49,0,25.2048,55.2708,205,205,205.0,205.0,0.0,5,1615563639,8,16,0,49.0,0.0,546,0,4518,245442882,1
35,6028,0,24.4539,54.3773,17906,0,511.6,0.0,1.0,2,1617196882,201,13,29,200.93333333333337,0.0,33278,0,15421,134382073,1
